,Date,USDCHF=X,S&P,STD,Vol_global,Vol_local,return,Price_MA,Primary risk,FD,Energy,Correlation,STD_short,Price_LB,Price_UB,Price_LB_Price_UB_Distance,Distance_MA
161,2020-02-11,0.9771000146865845,3.35775,0.00946343814549313,0.6432346555551598,,0.0004505165377773557,0.9700800003828826,0.2,1.707379933585724,0.9791688725923888,0.2615578826611762,0.0035124867363162692,0.96305502691025,0.9771752235902414,0.014120196679991426,0.0215186663527874
162,2020-02-12,0.975600004196167,3.379449951171875,0.009487858193069996,0.6448944984843626,,-0.0015351657638636156,0.9702325926886665,0.2,1.7054318391593106,0.9779900591883487,0.25950735001485215,0.003656531110553146,0.9629195304675602,0.9776187855319838,0.0146992550644236,0.020835286314850446
163,2020-02-13,0.9775599837303162,3.37393994140625,0.009501732087662512,0.6458375140852705,,0.00200899910385309,0.970568146970537,0.2,1.702038645287963,0.9759869290110135,0.25873172065587857,0.0038903711532561258,0.9627874046640247,0.9784266967001143,0.015639292036089603,0.020228614520767265
164,2020-02-14,0.978879988193512,3.380159912109375,0.009510786230464863,0.6464529287302736,,0.0013503053369254487,0.9709403691468416,0.2,1.6972397091825409,0.9731724190196762,0.2586158072832524,0.004176518790738681,0.9625873315653642,0.9793769371041336,0.016789605538769403,0.019760097659122094
165,2020-02-17,0.981689989566803,3.006948492118021,0.009496183445191247,0.6454603700627777,,0.0028706290936407566,0.9712548123465644,0.2,1.694610779540049,0.9716648037875473,0.26006416443767766,0.004629806968638782,0.9619951984092868,0.9806070224232147,0.018611824013927913,0.01940100740405614
166,2020-02-18,0.980400025844574,3.3702900390625,0.00946724009979723,0.6434930763034793,,-0.0013140235063395472,0.9715244438913133,0.2,1.6893854465705345,0.9686680835878206,0.2619592865632612,0.004932662150811351,0.9616591195896906,0.9814884214359523,0.019829301846261638,0.01910095832867897
167,2020-02-19,0.9829000234603882,3.38614990234375,0.009436961629614453,0.6414350334400586,,0.002549977101092551,0.9718859261936612,0.2,1.685063153092937,0.9662003388664229,0.26545767720797653,0.005375551371058378,0.9611348234515444,0.9827445399631991,0.021609716511654664,0.01889732971329205
168,2020-02-20,0.9835000038146973,3.37322998046875,0.009431756443694648,0.6410812343322977,0.3320514274775891,0.0006104184962747249,0.9723599994624103,0.2,1.681260649026164,0.9639918743910598,0.26849439406619563,0.005797889877319113,0.960764219707772,0.9840717370145948,0.02330751730682279,0.018773259855762375
169,2020-02-21,0.9837599992752075,3.33775,0.009417227565668424,0.640093699177619,0.3316096216683712,0.00026435735587372714,0.9729781481954787,0.2,1.677023909868946,0.961546477323446,0.27109953847275425,0.006083608956746535,0.9608109302819856,0.9852670382881067,0.02445610800612108,0.01872946097563541
170,2020-02-24,0.9788399934768677,3.225889892578125,0.009425519235938765,0.6406572881807193,0.33198254447444114,-0.005001225707453743,0.9735388888253106,0.2,1.6730130840533275,0.9591929160838921,0.270233061094617,0.0058974745491856325,0.9617439397269393,0.9854517874146655,0.02370784768772627,0.01865245576071821
